,x,y
104,52.054504,81.191895
105,60.276848,83.69255
106,37.219414,76.22602
107,45.88271,78.865845
108,52.377983,80.821396
109,58.101593,82.533394
110,38.057343,76.0179
111,52.23256,80.397415
112,57.441715,81.947044
113,36.221596,75.06042
114,50.36007,79.42835
115,57.2228,81.49987
116,36.37014,74.72923
117,52.676636,79.78143
118,61.780888,82.56045
119,52.209297,79.35038
120,61.82799,82.29176
121,53.432274,79.452835
122,45.84498,76.86906
123,39.690773,74.737595
124,36.108803,73.418
125,67.04027,83.08621
126,61.327023,81.09394
127,55.687267,79.12485
128,52.362522,77.886444
129,45.84086,75.63902
130,35.9753,72.336174
131,60.99063,80.13709
132,52.30095,77.2054
133,37.474655,72.336815
134,52.71551,77.05267
135,35.684456,71.48823
136,51.917454,76.517235
137,56.354946,77.8233
138,65.569435,80.6371
139,45.92939,74.24919
140,52.27768,76.15834
141,52.52611,76.142235
142,52.590805,76.06813
143,52.361534,75.90125
144,45.9589,73.7859
145,41.871284,72.40123
146,33.15365,69.55522
147,31.675005,68.994
148,29.828903,68.31682
149,60.32821,77.943146
150,42.497528,72.22081
151,32.934734,69.10805
152,26.826073,67.085495
153,47.99186,73.76594
154,32.365948,68.73949
155,64.73931,78.95731
156,34.708908,69.384476
157,27.608099,67.04875
158,52.74247,74.98178
159,30.355267,67.82132
160,25.495977,66.19309
161,42.362465,71.51657
162,28.684095,67.10481
163,63.776676,78.18089
164,34.958893,68.99078
165,27.93158,66.67827
166,63.759087,77.9863
167,43.025455,71.34775
168,28.869389,66.78523
169,26.178122,65.84128
170,60.278553,76.6042
171,42.88883,71.02107
172,28.475536,66.37736
173,25.63729,65.387024
174,55.36493,74.76979
175,30.589226,66.85547
176,27.67748,65.84192
177,66.26094,78.0198
178,52.362103,73.538475
179,30.158627,66.43599
180,27.540854,65.51524
181,66.08757,77.68153
182,52.372456,73.258194
183,30.57319,66.28329
184,28.469862,65.52491
185,26.587011,64.836105
186,60.209747,75.448265
187,48.552418,71.674416
188,33.587936,66.856735
189,29.757538,65.55325
190,28.499376,65.06163
191,27.498428,64.651184
192,65.82467,76.74788
193,59.862995,74.77172
194,52.615208,72.38962
195,47.42521,70.65701
196,43.447826,69.30714
197,33.81153,66.171165
198,30.789557,65.12284
199,30.37655,64.897964
200,30.037039,64.69629
201,29.697529,64.49461
202,29.358013,64.29293
203,29.23898,64.16085
204,28.972961,63.98237
205,26.759394,63.189194
206,26.677109,63.0687
207,26.66831,62.971405
208,26.769753,62.9089
209,29.590408,63.70466
210,29.98582,63.73494
211,30.307741,63.742027
212,30.81339,63.807102
213,31.392532,63.895374
214,42.187107,67.20789
215,44.640305,67.887665
216,49.84946,69.43728
217,49.840664,69.33998
218,45.753044,67.95531
219,44.97258,67.61446
220,44.265606,67.29681
221,34.555824,64.13764
222,31.313366,63.019722
