,x,y
752,59.659306,15.521481
753,61.033836,14.97681
754,42.00196,22.308794
755,31.389063,26.304668
756,27.305174,27.713354
757,61.152912,14.300827
758,77.990875,7.6286087
759,31.296635,25.922089
760,32.84298,25.309334
761,65.831635,12.237228
762,77.85875,7.4713593
763,30.820879,25.901014
764,32.710854,25.152094
765,65.35588,12.216152
766,30.001493,26.016104
767,41.16953,21.590652
768,67.11374,11.309982
769,30.213001,25.722694
770,40.86559,21.501495
771,63.54529,12.514423
772,66.98161,11.1527405
773,30.08088,25.565453
774,41.077103,21.208084
775,62.725906,12.629513
776,64.10043,12.084843
777,28.058783,26.157131
778,34.93142,23.433777
779,61.56289,12.880772
780,62.7656,12.404182
781,67.23281,10.633999
782,30.160265,25.11479
783,40.29741,21.097841
784,30.371775,24.821377
785,40.3371,20.872513
786,29.724205,24.868387
787,39.174084,21.123772
788,28.733,25.051561
789,39.041958,20.966528
790,39.25347,20.673119
791,77.09267,5.4693336
792,68.19793,8.78437
793,36.967125,20.9503
794,38.513466,20.33755
795,77.000244,5.086754
796,36.663185,20.861141
797,68.79276,8.129456
798,36.53106,20.7039
799,69.51972,7.631794
800,71.10576,6.793709
801,69.77093,7.1130524
802,71.48908,6.4322166
