,x,y
704,29.403755,20.403324
705,83.06272,20.913002
706,81.72916,20.764214
707,68.99258,20.507126
708,67.62087,20.357986
709,53.168118,20.084593
710,52.444744,19.941603
711,51.79764,19.799343
712,51.417503,19.659618
713,51.113636,19.52062
714,50.962315,19.383064
715,51.001686,19.247326
716,51.07919,19.111952
717,51.19483,18.976927
718,51.31047,18.841913
719,51.387978,18.706535
720,51.46548,18.57116
721,51.39044,18.434326
722,51.315395,18.297503
723,51.27849,18.161037
724,51.27972,18.024939
725,51.204678,17.888105
726,51.167767,17.751642
727,51.05459,17.614454
728,67.41666,17.633757
729,81.795586,17.634214
730,30.3129,16.872982
731,44.424873,16.870905
732,69.17712,16.9699
733,83.17468,16.966743
734,31.768263,16.206228
735,45.422592,16.19981
736,69.831604,16.295546
737,83.25711,16.286953
738,31.926966,15.527161
739,45.12365,15.516399
740,69.64707,15.61322
741,82.15728,15.595932
742,31.437332,14.841946
743,43.566177,14.8210335
744,68.204,14.918938
745,72.89611,14.827393
746,83.079956,14.78801
747,31.902365,14.029671
748,43.421013,14.002968
749,68.096985,14.101234
750,70.46271,13.987591
751,81.67627,13.957989
752,30.613083,13.200737
753,32.749992,13.084919
754,43.5059,13.050968
755,68.18187,13.149235
756,70.24251,13.0327
757,77.37538,12.964333
758,82.2963,12.874962
759,30.775475,12.113365
760,32.531013,11.993923
761,41.074966,11.938965
762,43.059326,11.821693
763,44.509773,11.699364
764,68.91877,11.795094
765,70.40736,11.673119
766,71.247604,11.544983
767,77.35077,11.466839
768,80.402985,11.359718
769,81.05254,11.229771
770,81.96906,11.102364
771,82.35167,10.969883
772,82.65799,10.836681
773,31.137167,10.075085
774,31.634182,9.943687
775,32.093056,9.811932
776,33.276543,9.687061
777,34.002373,9.557835
778,41.402214,9.492012
779,41.937363,9.360977
780,42.319965,9.2285
781,43.19835,9.100727
782,43.466537,8.967163
783,43.391495,8.830334
784,43.316452,8.693504
785,43.012585,8.554504
786,41.984116,8.408623
787,41.298874,8.265999
788,36.15159,8.080994
789,34.665474,7.9307632
790,33.675137,7.785244
791,31.807648,7.6313896
792,80.62319,8.095062
793,78.22179,7.9361343
794,72.38803,7.744606
795,69.7578,7.5835114
796,41.194305,7.1760864
797,35.627518,6.9870987
798,32.65405,6.8227386
799,79.028824,7.2632294
800,73.00438,7.069893
801,42.419617,6.6432686
802,35.632435,6.442688
803,78.61301,6.850933
804,70.07151,6.633686
805,35.406075,6.1683083
